OBJECTID,landcoversWestClassifications,thumbUrl,DownloadThumbPicture,WestOriginalUrl,DownloadOriginalPicture
983,"100% MUC 56 [Barren, Dirt/Other]; 90% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]",https://data.globe.gov/system/photos/2020/07/06/1740264/thumb.jpg,golc_thumb_2020_07_06_1740264,https://data.globe.gov/system/photos/2020/07/06/1740264/original.jpg,golc_2020_07_06_1740264
984,"90% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 100% MUC 56 [Barren, Dirt/Other]",https://data.globe.gov/system/photos/2020/07/06/1740277/thumb.jpg,golc_thumb_2020_07_06_1740277,https://data.globe.gov/system/photos/2020/07/06/1740277/original.jpg,golc_2020_07_06_1740277
985,null,null,null,null,null
986,null,null,null,null,null
987,"90% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 40% MUC 43 [Herbaceous/Grassland, Short Grass]; 40% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/07/07/1741982/thumb.jpg,golc_thumb_2020_07_07_1741982,https://data.globe.gov/system/photos/2020/07/07/1741982/original.jpg,golc_2020_07_07_1741982
988,"40% MUC 93 [Urban, Roads and Parking]; 40% MUC 43 [Herbaceous/Grassland, Short Grass]; 20% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]",https://data.globe.gov/system/photos/2020/07/07/1742009/thumb.jpg,golc_thumb_2020_07_07_1742009,https://data.globe.gov/system/photos/2020/07/07/1742009/original.jpg,golc_2020_07_07_1742009
989,"40% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 40% MUC 43 [Herbaceous/Grassland, Short Grass]; 30% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/07/07/1742015/thumb.jpg,golc_thumb_2020_07_07_1742015,https://data.globe.gov/system/photos/2020/07/07/1742015/original.jpg,golc_2020_07_07_1742015
990,"20% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 30% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 30% MUC 43 [Herbaceous/Grassland, Short Grass]; 40% MUC 01 (b) [Trees, Closely Spaced, Evergreen - Broad Leaved]; 40% MUC 21 (c) [Shrubs, Closely Spaced, Tall Evergreen]",https://data.globe.gov/system/photos/2020/07/07/1742021/thumb.jpg,golc_thumb_2020_07_07_1742021,https://data.globe.gov/system/photos/2020/07/07/1742021/original.jpg,golc_2020_07_07_1742021
991,"40% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 80% MUC 93 [Urban, Roads and Parking]; 10% MUC 43 [Herbaceous/Grassland, Short Grass]; 10% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/07/07/1742032/thumb.jpg,golc_thumb_2020_07_07_1742032,https://data.globe.gov/system/photos/2020/07/07/1742032/original.jpg,golc_2020_07_07_1742032
992,"80% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 50% MUC 93 [Urban, Roads and Parking]; 30% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2020/07/07/1742055/thumb.jpg,golc_thumb_2020_07_07_1742055,https://data.globe.gov/system/photos/2020/07/07/1742055/original.jpg,golc_2020_07_07_1742055
993,"70% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 60% MUC 91 [Urban, Residential Property]; 20% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2020/07/07/1742067/thumb.jpg,golc_thumb_2020_07_07_1742067,https://data.globe.gov/system/photos/2020/07/07/1742067/original.jpg,golc_2020_07_07_1742067
994,"50% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 60% MUC 93 [Urban, Roads and Parking]; 30% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2020/07/07/1742074/thumb.jpg,golc_thumb_2020_07_07_1742074,https://data.globe.gov/system/photos/2020/07/07/1742074/original.jpg,golc_2020_07_07_1742074
995,"10% MUC 44 [Herbaceous/Grassland, Ferns or Flowers]; 70% MUC 42 [Herbaceous/Grassland, Medium Grass]; 20% MUC 94 [Urban, Other]",https://data.globe.gov/system/photos/2020/07/07/1742090/thumb.jpg,golc_thumb_2020_07_07_1742090,https://data.globe.gov/system/photos/2020/07/07/1742090/original.jpg,golc_2020_07_07_1742090
996,"20% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 20% MUC 32 (l) [Shrubs, Loosely Spaced, Short Deciduous]; 40% MUC 93 [Urban, Roads and Parking]; 100% MUC 91 [Urban, Residential Property]; 50% MUC 43 [Herbaceous/Grassland, Short Grass]; 10% MUC 56 [Barren, Dirt/Other]",https://data.globe.gov/system/photos/2020/07/02/1742163/thumb.jpg,golc_thumb_2020_07_02_1742163,https://data.globe.gov/system/photos/2020/07/02/1742163/original.jpg,golc_2020_07_02_1742163
997,"60% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 60% MUC 56 [Barren, Dirt/Other]; 30% MUC 43 [Herbaceous/Grassland, Short Grass]; 40% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/07/06/1742402/thumb.jpg,golc_thumb_2020_07_06_1742402,https://data.globe.gov/system/photos/2020/07/06/1742402/original.jpg,golc_2020_07_06_1742402
998,"40% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 100% MUC 82 [Cultivated, Athletic Field, Golf Course, Cemetery]",https://data.globe.gov/system/photos/2020/07/04/1742507/thumb.jpg,golc_thumb_2020_07_04_1742507,https://data.globe.gov/system/photos/2020/07/04/1742507/original.jpg,golc_2020_07_04_1742507
999,"20% MUC 43 [Herbaceous/Grassland, Short Grass]; 70% MUC 92 [Urban, Commercial Property]; 30% MUC 93 [Urban, Roads and Parking]; 20% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]",https://data.globe.gov/system/photos/2020/07/14/1761681/thumb.jpg,golc_thumb_2020_07_14_1761681,https://data.globe.gov/system/photos/2020/07/14/1761681/original.jpg,golc_2020_07_14_1761681
1000,"60% MUC 93 [Urban, Roads and Parking]; 80% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 40% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2020/07/06/1742585/thumb.jpg,golc_thumb_2020_07_06_1742585,https://data.globe.gov/system/photos/2020/07/06/1742585/original.jpg,golc_2020_07_06_1742585
1001,"40% MUC 93 [Urban, Roads and Parking]; 50% MUC 43 [Herbaceous/Grassland, Short Grass]; 60% MUC 91 [Urban, Residential Property]; 80% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 20% MUC 31 (c) [Shrubs, Closely Spaced, Short Evergreen]; 10% MUC 01 (n) [Trees, Closely Spaced, Evergreen - Needle Leaved]",https://data.globe.gov/system/photos/2020/07/06/1742689/thumb.jpg,golc_thumb_2020_07_06_1742689,https://data.globe.gov/system/photos/2020/07/06/1742689/original.jpg,golc_2020_07_06_1742689
1002,"60% MUC 94 [Urban, Other]; 90% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 40% MUC 43 [Herbaceous/Grassland, Short Grass]; 10% MUC 31 (c) [Shrubs, Closely Spaced, Short Evergreen]",https://data.globe.gov/system/photos/2020/07/04/1742710/thumb.jpg,golc_thumb_2020_07_04_1742710,https://data.globe.gov/system/photos/2020/07/04/1742710/original.jpg,golc_2020_07_04_1742710
1003,"80% MUC 82 [Cultivated, Athletic Field, Golf Course, Cemetery]; 50% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 30% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2020/07/08/1742716/thumb.jpg,golc_thumb_2020_07_08_1742716,https://data.globe.gov/system/photos/2020/07/08/1742716/original.jpg,golc_2020_07_08_1742716
1004,"30% MUC 01 (n) [Trees, Closely Spaced, Evergreen - Needle Leaved]; 20% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 20% MUC 44 [Herbaceous/Grassland, Ferns or Flowers]",https://data.globe.gov/system/photos/2020/07/08/1742745/thumb.jpg,golc_thumb_2020_07_08_1742745,https://data.globe.gov/system/photos/2020/07/08/1742745/original.jpg,golc_2020_07_08_1742745
1005,"60% MUC 93 [Urban, Roads and Parking]; 40% MUC 91 [Urban, Residential Property]; 70% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 10% MUC 21 (c) [Shrubs, Closely Spaced, Tall Evergreen]; 30% MUC 31 (c) [Shrubs, Closely Spaced, Short Evergreen]",https://data.globe.gov/system/photos/2020/07/04/1742956/thumb.jpg,golc_thumb_2020_07_04_1742956,https://data.globe.gov/system/photos/2020/07/04/1742956/original.jpg,golc_2020_07_04_1742956
1006,"40% MUC 93 [Urban, Roads and Parking]; 60% MUC 91 [Urban, Residential Property]; 40% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 50% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2020/07/04/1743008/thumb.jpg,golc_thumb_2020_07_04_1743008,https://data.globe.gov/system/photos/2020/07/04/1743008/original.jpg,golc_2020_07_04_1743008
1007,"50% MUC 93 [Urban, Roads and Parking]; 10% MUC 94 [Urban, Other]; 40% MUC 43 [Herbaceous/Grassland, Short Grass]; 80% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]",https://data.globe.gov/system/photos/2020/07/06/1743037/thumb.jpg,golc_thumb_2020_07_06_1743037,https://data.globe.gov/system/photos/2020/07/06/1743037/original.jpg,golc_2020_07_06_1743037
1008,"30% MUC 91 [Urban, Residential Property]; 70% MUC 93 [Urban, Roads and Parking]; 20% MUC 43 [Herbaceous/Grassland, Short Grass]; 60% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 10% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]",https://data.globe.gov/system/photos/2020/07/04/1743076/thumb.jpg,golc_thumb_2020_07_04_1743076,https://data.globe.gov/system/photos/2020/07/04/1743076/original.jpg,golc_2020_07_04_1743076
1009,"100% MUC 91 [Urban, Residential Property]; 10% MUC 31 (l) [Shrubs, Loosely Spaced, Short Evergreen]; 10% MUC 21 (c) [Shrubs, Closely Spaced, Tall Evergreen]; 90% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 20% MUC 43 [Herbaceous/Grassland, Short Grass]; 20% MUC 56 [Barren, Dirt/Other]",https://data.globe.gov/system/photos/2020/07/06/1743106/thumb.jpg,golc_thumb_2020_07_06_1743106,https://data.globe.gov/system/photos/2020/07/06/1743106/original.jpg,golc_2020_07_06_1743106
1010,"40% MUC 91 [Urban, Residential Property]; 60% MUC 93 [Urban, Roads and Parking]; 20% MUC 43 [Herbaceous/Grassland, Short Grass]; 70% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 10% MUC 31 (c) [Shrubs, Closely Spaced, Short Evergreen]",https://data.globe.gov/system/photos/2020/07/04/1743130/thumb.jpg,golc_thumb_2020_07_04_1743130,https://data.globe.gov/system/photos/2020/07/04/1743130/original.jpg,golc_2020_07_04_1743130
1011,"20% MUC 93 [Urban, Roads and Parking]; 20% MUC 71 [Open Water, Freshwater]; 30% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 10% MUC 44 [Herbaceous/Grassland, Ferns or Flowers]; 20% MUC 56 [Barren, Dirt/Other]",https://data.globe.gov/system/photos/2020/07/08/1743147/thumb.jpg,golc_thumb_2020_07_08_1743147,https://data.globe.gov/system/photos/2020/07/08/1743147/original.jpg,golc_2020_07_08_1743147
1012,"60% MUC 91 [Urban, Residential Property]; 40% MUC 93 [Urban, Roads and Parking]; 50% MUC 43 [Herbaceous/Grassland, Short Grass]; 60% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 10% MUC 31 (c) [Shrubs, Closely Spaced, Short Evergreen]",https://data.globe.gov/system/photos/2020/07/06/1743288/thumb.jpg,golc_thumb_2020_07_06_1743288,https://data.globe.gov/system/photos/2020/07/06/1743288/original.jpg,golc_2020_07_06_1743288
1013,"20% MUC 21 (c) [Shrubs, Closely Spaced, Tall Evergreen]; 30% MUC 43 [Herbaceous/Grassland, Short Grass]; 20% MUC 91 [Urban, Residential Property]; 60% MUC 93 [Urban, Roads and Parking]; 30% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 10% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]",https://data.globe.gov/system/photos/2020/07/04/1743359/thumb.jpg,golc_thumb_2020_07_04_1743359,https://data.globe.gov/system/photos/2020/07/04/1743359/original.jpg,golc_2020_07_04_1743359
1014,"90% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 100% MUC 43 [Herbaceous/Grassland, Short Grass]; 100% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/07/06/1743389/thumb.jpg,golc_thumb_2020_07_06_1743389,https://data.globe.gov/system/photos/2020/07/06/1743389/original.jpg,golc_2020_07_06_1743389
1015,"50% MUC 43 [Herbaceous/Grassland, Short Grass]; 10% MUC 44 [Herbaceous/Grassland, Ferns or Flowers]; 10% MUC 93 [Urban, Roads and Parking]; 30% MUC 94 [Urban, Other]; 10% MUC 1 [Trees, Loosely Spaced, Not Sure Which]",https://data.globe.gov/system/photos/2020/07/08/1744496/thumb.jpg,golc_thumb_2020_07_08_1744496,https://data.globe.gov/system/photos/2020/07/08/1744496/original.jpg,golc_2020_07_08_1744496
1016,"50% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 30% MUC 43 [Herbaceous/Grassland, Short Grass]; 20% MUC 32 (l) [Shrubs, Loosely Spaced, Short Deciduous]; 30% MUC 56 [Barren, Dirt/Other]; 20% MUC 41 [Herbaceous/Grassland, Tall Grass]",https://data.globe.gov/system/photos/2020/06/24/1744334/thumb.jpg,golc_thumb_2020_06_24_1744334,https://data.globe.gov/system/photos/2020/06/24/1744334/original.jpg,golc_2020_06_24_1744334
1017,"80% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 20% MUC 22 (l) [Shrubs, Loosely Spaced, Tall Deciduous]; 20% MUC 43 [Herbaceous/Grassland, Short Grass]; 10% MUC 91 [Urban, Residential Property]; 70% MUC 93 [Urban, Roads and Parking]",null,null,null,null
1018,"60% MUC 43 [Herbaceous/Grassland, Short Grass]; 10% MUC 94 [Urban, Other]; 40% MUC 93 [Urban, Roads and Parking]; 10% MUC 1 [Trees, Loosely Spaced, Not Sure Which]",https://data.globe.gov/system/photos/2020/07/08/1744515/thumb.jpg,golc_thumb_2020_07_08_1744515,https://data.globe.gov/system/photos/2020/07/08/1744515/original.jpg,golc_2020_07_08_1744515
1019,"30% MUC 1 [Trees, Loosely Spaced, Not Sure Which]; 30% MUC 43 [Herbaceous/Grassland, Short Grass]; 20% MUC 56 [Barren, Dirt/Other]; 10% MUC 3 (c) [Shrubs, Closely Spaced, Not Sure Which]; 10% MUC 94 [Urban, Other]; 60% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/07/08/1744528/thumb.jpg,golc_thumb_2020_07_08_1744528,https://data.globe.gov/system/photos/2020/07/08/1744528/original.jpg,golc_2020_07_08_1744528
1020,"10% MUC 94 [Urban, Other]; 70% MUC 93 [Urban, Roads and Parking]; 30% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2020/07/08/1744557/thumb.jpg,golc_thumb_2020_07_08_1744557,https://data.globe.gov/system/photos/2020/07/08/1744557/original.jpg,golc_2020_07_08_1744557
1021,"30% MUC 1 [Trees, Loosely Spaced, Not Sure Which]; 90% MUC 42 [Herbaceous/Grassland, Medium Grass]; 10% MUC 44 [Herbaceous/Grassland, Ferns or Flowers]",https://data.globe.gov/system/photos/2020/07/08/1744563/thumb.jpg,golc_thumb_2020_07_08_1744563,https://data.globe.gov/system/photos/2020/07/08/1744563/original.jpg,golc_2020_07_08_1744563
1022,"100% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 20% MUC 21 (l) [Shrubs, Loosely Spaced, Tall Evergreen]; 80% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2020/07/07/1745504/thumb.jpg,golc_thumb_2020_07_07_1745504,https://data.globe.gov/system/photos/2020/07/07/1745504/original.jpg,golc_2020_07_07_1745504
1023,"90% MUC 82 [Cultivated, Athletic Field, Golf Course, Cemetery]; 60% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 10% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/07/07/1745510/thumb.jpg,golc_thumb_2020_07_07_1745510,https://data.globe.gov/system/photos/2020/07/07/1745510/original.jpg,golc_2020_07_07_1745510
1024,"100% MUC 82 [Cultivated, Athletic Field, Golf Course, Cemetery]; 20% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 10% MUC 32 (c) [Shrubs, Closely Spaced, Short Deciduous]",https://data.globe.gov/system/photos/2020/07/07/1745516/thumb.jpg,golc_thumb_2020_07_07_1745516,https://data.globe.gov/system/photos/2020/07/07/1745516/original.jpg,golc_2020_07_07_1745516
1025,"20% MUC 93 [Urban, Roads and Parking]; 10% MUC 94 [Urban, Other]; 70% MUC 82 [Cultivated, Athletic Field, Golf Course, Cemetery]; 20% MUC 32 (c) [Shrubs, Closely Spaced, Short Deciduous]; 20% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]",https://data.globe.gov/system/photos/2020/07/07/1745540/thumb.jpg,golc_thumb_2020_07_07_1745540,https://data.globe.gov/system/photos/2020/07/07/1745540/original.jpg,golc_2020_07_07_1745540
1026,"70% MUC 93 [Urban, Roads and Parking]; 30% MUC 82 [Cultivated, Athletic Field, Golf Course, Cemetery]; 10% MUC 94 [Urban, Other]",https://data.globe.gov/system/photos/2020/07/07/1745546/thumb.jpg,golc_thumb_2020_07_07_1745546,https://data.globe.gov/system/photos/2020/07/07/1745546/original.jpg,golc_2020_07_07_1745546
1027,null,https://data.globe.gov/system/photos/2020/07/08/1745678/thumb.jpg,golc_thumb_2020_07_08_1745678,https://data.globe.gov/system/photos/2020/07/08/1745678/original.jpg,golc_2020_07_08_1745678
1028,null,https://data.globe.gov/system/photos/2020/07/08/1745684/thumb.jpg,golc_thumb_2020_07_08_1745684,https://data.globe.gov/system/photos/2020/07/08/1745684/original.jpg,golc_2020_07_08_1745684
1029,null,https://data.globe.gov/system/photos/2020/07/08/1745690/thumb.jpg,golc_thumb_2020_07_08_1745690,https://data.globe.gov/system/photos/2020/07/08/1745690/original.jpg,golc_2020_07_08_1745690
1030,null,https://data.globe.gov/system/photos/2020/07/08/1745696/thumb.jpg,golc_thumb_2020_07_08_1745696,https://data.globe.gov/system/photos/2020/07/08/1745696/original.jpg,golc_2020_07_08_1745696
1031,null,https://data.globe.gov/system/photos/2020/07/08/1745702/thumb.jpg,golc_thumb_2020_07_08_1745702,https://data.globe.gov/system/photos/2020/07/08/1745702/original.jpg,golc_2020_07_08_1745702
1032,null,https://data.globe.gov/system/photos/2020/07/08/1745708/thumb.jpg,golc_thumb_2020_07_08_1745708,https://data.globe.gov/system/photos/2020/07/08/1745708/original.jpg,golc_2020_07_08_1745708
1033,null,https://data.globe.gov/system/photos/2020/07/09/1745719/thumb.jpg,golc_thumb_2020_07_09_1745719,https://data.globe.gov/system/photos/2020/07/09/1745719/original.jpg,golc_2020_07_09_1745719
1034,null,https://data.globe.gov/system/photos/2020/07/09/1745725/thumb.jpg,golc_thumb_2020_07_09_1745725,https://data.globe.gov/system/photos/2020/07/09/1745725/original.jpg,golc_2020_07_09_1745725
1035,null,https://data.globe.gov/system/photos/2020/07/01/1747417/thumb.jpg,golc_thumb_2020_07_01_1747417,https://data.globe.gov/system/photos/2020/07/01/1747417/original.jpg,golc_2020_07_01_1747417
1036,null,https://data.globe.gov/system/photos/2020/07/01/1747423/thumb.jpg,golc_thumb_2020_07_01_1747423,https://data.globe.gov/system/photos/2020/07/01/1747423/original.jpg,golc_2020_07_01_1747423
1037,null,https://data.globe.gov/system/photos/2020/07/01/1747435/thumb.jpg,golc_thumb_2020_07_01_1747435,https://data.globe.gov/system/photos/2020/07/01/1747435/original.jpg,golc_2020_07_01_1747435
1038,null,https://data.globe.gov/system/photos/2020/07/01/1747441/thumb.jpg,golc_thumb_2020_07_01_1747441,https://data.globe.gov/system/photos/2020/07/01/1747441/original.jpg,golc_2020_07_01_1747441
1039,null,https://data.globe.gov/system/photos/2020/07/01/1747447/thumb.jpg,golc_thumb_2020_07_01_1747447,https://data.globe.gov/system/photos/2020/07/01/1747447/original.jpg,golc_2020_07_01_1747447
