OBJECTID,landcoversNorthClassifications,thumbUrl,DownloadThumbPicture,NorthOriginalUrl,DownloadOriginalPicture
633,"70% MUC 93 [Urban, Roads and Parking]; 30% MUC 91 [Urban, Residential Property]; 40% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]",https://data.globe.gov/system/photos/2020/06/13/1693226/thumb.jpg,golc_thumb_2020_06_13_1693226,https://data.globe.gov/system/photos/2020/06/13/1693226/original.jpg,golc_2020_06_13_1693226
634,"20% MUC 43 [Herbaceous/Grassland, Short Grass]; 20% MUC 93 [Urban, Roads and Parking]; 60% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/13/1693232/thumb.jpg,golc_thumb_2020_06_13_1693232,https://data.globe.gov/system/photos/2020/06/13/1693232/original.jpg,golc_2020_06_13_1693232
635,"60% MUC 91 [Urban, Residential Property]; 40% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/06/13/1693238/thumb.jpg,golc_thumb_2020_06_13_1693238,https://data.globe.gov/system/photos/2020/06/13/1693238/original.jpg,golc_2020_06_13_1693238
636,null,https://data.globe.gov/system/photos/2020/06/16/1694110/thumb.jpg,golc_thumb_2020_06_16_1694110,https://data.globe.gov/system/photos/2020/06/16/1694110/original.jpg,golc_2020_06_16_1694110
637,"30% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 30% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 30% MUC 31 (l) [Shrubs, Loosely Spaced, Short Evergreen]; 70% MUC 43 [Herbaceous/Grassland, Short Grass]; 100% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/17/1694163/thumb.jpg,golc_thumb_2020_06_17_1694163,https://data.globe.gov/system/photos/2020/06/17/1694163/original.jpg,golc_2020_06_17_1694163
638,"30% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 10% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 20% MUC 31 (l) [Shrubs, Loosely Spaced, Short Evergreen]; 70% MUC 43 [Herbaceous/Grassland, Short Grass]; 100% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/17/1694169/thumb.jpg,golc_thumb_2020_06_17_1694169,https://data.globe.gov/system/photos/2020/06/17/1694169/original.jpg,golc_2020_06_17_1694169
639,"20% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 10% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 10% MUC 31 (l) [Shrubs, Loosely Spaced, Short Evergreen]; 50% MUC 43 [Herbaceous/Grassland, Short Grass]; 100% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/17/1694175/thumb.jpg,golc_thumb_2020_06_17_1694175,https://data.globe.gov/system/photos/2020/06/17/1694175/original.jpg,golc_2020_06_17_1694175
640,"20% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 20% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 20% MUC 31 (l) [Shrubs, Loosely Spaced, Short Evergreen]; 70% MUC 43 [Herbaceous/Grassland, Short Grass]; 100% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/17/1694181/thumb.jpg,golc_thumb_2020_06_17_1694181,https://data.globe.gov/system/photos/2020/06/17/1694181/original.jpg,golc_2020_06_17_1694181
641,null,https://data.globe.gov/system/photos/2020/06/15/1694324/thumb.jpg,golc_thumb_2020_06_15_1694324,https://data.globe.gov/system/photos/2020/06/15/1694324/original.jpg,golc_2020_06_15_1694324
642,null,https://data.globe.gov/system/photos/2020/06/15/1694330/thumb.jpg,golc_thumb_2020_06_15_1694330,https://data.globe.gov/system/photos/2020/06/15/1694330/original.jpg,golc_2020_06_15_1694330
643,null,https://data.globe.gov/system/photos/2020/06/15/1694341/thumb.jpg,golc_thumb_2020_06_15_1694341,https://data.globe.gov/system/photos/2020/06/15/1694341/original.jpg,golc_2020_06_15_1694341
644,"70% MUC 71 [Open Water, Freshwater]; 20% MUC 3 (c) [Shrubs, Closely Spaced, Not Sure Which]",https://data.globe.gov/system/photos/2020/06/17/1694972/thumb.jpg,golc_thumb_2020_06_17_1694972,https://data.globe.gov/system/photos/2020/06/17/1694972/original.jpg,golc_2020_06_17_1694972
645,"20% MUC 92 [Urban, Commercial Property]; 20% MUC 3 (c) [Shrubs, Closely Spaced, Not Sure Which]",https://data.globe.gov/system/photos/2020/06/17/1694989/thumb.jpg,golc_thumb_2020_06_17_1694989,https://data.globe.gov/system/photos/2020/06/17/1694989/original.jpg,golc_2020_06_17_1694989
646,"80% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/06/17/1694995/thumb.jpg,golc_thumb_2020_06_17_1694995,https://data.globe.gov/system/photos/2020/06/17/1694995/original.jpg,golc_2020_06_17_1694995
647,"60% MUC 91 [Urban, Residential Property]; 70% MUC 93 [Urban, Roads and Parking]; 40% MUC 1 [Trees, Loosely Spaced, Not Sure Which]; 20% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2020/06/17/1695027/thumb.jpg,golc_thumb_2020_06_17_1695027,https://data.globe.gov/system/photos/2020/06/17/1695027/original.jpg,golc_2020_06_17_1695027
648,"30% MUC 91 [Urban, Residential Property]; 50% MUC 32 (c) [Shrubs, Closely Spaced, Short Deciduous]; 30% MUC 43 [Herbaceous/Grassland, Short Grass]; 40% MUC 44 [Herbaceous/Grassland, Ferns or Flowers]",https://data.globe.gov/system/photos/2020/06/17/1695033/thumb.jpg,golc_thumb_2020_06_17_1695033,https://data.globe.gov/system/photos/2020/06/17/1695033/original.jpg,golc_2020_06_17_1695033
649,"20% MUC 81 (1) [Cultivated, Crops or Pastures]; 70% MUC 00 [Trees, Closely Spaced, Not Sure Which]; 30% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2020/06/17/1695039/thumb.jpg,golc_thumb_2020_06_17_1695039,https://data.globe.gov/system/photos/2020/06/17/1695039/original.jpg,golc_2020_06_17_1695039
650,"40% MUC 43 [Herbaceous/Grassland, Short Grass]; 40% MUC 1 [Trees, Loosely Spaced, Not Sure Which]; 40% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/17/1695045/thumb.jpg,golc_thumb_2020_06_17_1695045,https://data.globe.gov/system/photos/2020/06/17/1695045/original.jpg,golc_2020_06_17_1695045
651,"40% MUC 1 [Trees, Loosely Spaced, Not Sure Which]; 30% MUC 91 [Urban, Residential Property]; 60% MUC 3 (c) [Shrubs, Closely Spaced, Not Sure Which]; 30% MUC 43 [Herbaceous/Grassland, Short Grass]; 60% MUC 44 [Herbaceous/Grassland, Ferns or Flowers]",https://data.globe.gov/system/photos/2020/06/17/1695051/thumb.jpg,golc_thumb_2020_06_17_1695051,https://data.globe.gov/system/photos/2020/06/17/1695051/original.jpg,golc_2020_06_17_1695051
652,"80% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 10% MUC 32 (l) [Shrubs, Loosely Spaced, Short Deciduous]; 50% MUC 93 [Urban, Roads and Parking]; 40% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/17/1695219/thumb.jpg,golc_thumb_2020_06_17_1695219,https://data.globe.gov/system/photos/2020/06/17/1695219/original.jpg,golc_2020_06_17_1695219
653,"20% MUC 32 (c) [Shrubs, Closely Spaced, Short Deciduous]; 40% MUC 01 (n) [Trees, Closely Spaced, Evergreen - Needle Leaved]; 10% MUC 91 [Urban, Residential Property]; 70% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/06/17/1695225/thumb.jpg,golc_thumb_2020_06_17_1695225,https://data.globe.gov/system/photos/2020/06/17/1695225/original.jpg,golc_2020_06_17_1695225
654,null,https://data.globe.gov/system/photos/2020/06/17/1695231/thumb.jpg,golc_thumb_2020_06_17_1695231,https://data.globe.gov/system/photos/2020/06/17/1695231/original.jpg,golc_2020_06_17_1695231
655,"90% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 50% MUC 93 [Urban, Roads and Parking]; 50% MUC 56 [Barren, Dirt/Other]",https://data.globe.gov/system/photos/2020/06/17/1695237/thumb.jpg,golc_thumb_2020_06_17_1695237,https://data.globe.gov/system/photos/2020/06/17/1695237/original.jpg,golc_2020_06_17_1695237
656,null,https://data.globe.gov/system/photos/2020/06/17/1695243/thumb.jpg,golc_thumb_2020_06_17_1695243,https://data.globe.gov/system/photos/2020/06/17/1695243/original.jpg,golc_2020_06_17_1695243
657,null,https://data.globe.gov/system/photos/2020/06/17/1695249/thumb.jpg,golc_thumb_2020_06_17_1695249,https://data.globe.gov/system/photos/2020/06/17/1695249/original.jpg,golc_2020_06_17_1695249
658,"80% MUC 93 [Urban, Roads and Parking]; 20% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 20% MUC 21 (c) [Shrubs, Closely Spaced, Tall Evergreen]",https://data.globe.gov/system/photos/2020/06/18/1695396/thumb.jpg,golc_thumb_2020_06_18_1695396,https://data.globe.gov/system/photos/2020/06/18/1695396/original.jpg,golc_2020_06_18_1695396
659,"10% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 30% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 30% MUC 01 (n) [Trees, Closely Spaced, Evergreen - Needle Leaved]; 30% MUC 01 (b) [Trees, Closely Spaced, Evergreen - Broad Leaved]; 40% MUC 21 (c) [Shrubs, Closely Spaced, Tall Evergreen]; 50% MUC 43 [Herbaceous/Grassland, Short Grass]; 50% MUC 42 [Herbaceous/Grassland, Medium Grass]; 20% MUC 41 [Herbaceous/Grassland, Tall Grass]; 30% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/16/1695457/thumb.jpg,golc_thumb_2020_06_16_1695457,https://data.globe.gov/system/photos/2020/06/16/1695457/original.jpg,golc_2020_06_16_1695457
660,null,https://data.globe.gov/system/photos/2020/06/17/1699408/thumb.jpg,golc_thumb_2020_06_17_1699408,https://data.globe.gov/system/photos/2020/06/17/1699408/original.jpg,golc_2020_06_17_1699408
661,null,https://data.globe.gov/system/photos/2020/06/17/1699414/thumb.jpg,golc_thumb_2020_06_17_1699414,https://data.globe.gov/system/photos/2020/06/17/1699414/original.jpg,golc_2020_06_17_1699414
662,null,https://data.globe.gov/system/photos/2020/06/17/1699420/thumb.jpg,golc_thumb_2020_06_17_1699420,https://data.globe.gov/system/photos/2020/06/17/1699420/original.jpg,golc_2020_06_17_1699420
663,"20% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 20% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 30% MUC 31 (l) [Shrubs, Loosely Spaced, Short Evergreen]; 60% MUC 43 [Herbaceous/Grassland, Short Grass]; 100% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/18/1696837/thumb.jpg,golc_thumb_2020_06_18_1696837,https://data.globe.gov/system/photos/2020/06/18/1696837/original.jpg,golc_2020_06_18_1696837
664,"30% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 20% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 20% MUC 31 (l) [Shrubs, Loosely Spaced, Short Evergreen]; 70% MUC 43 [Herbaceous/Grassland, Short Grass]; 100% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/18/1696843/thumb.jpg,golc_thumb_2020_06_18_1696843,https://data.globe.gov/system/photos/2020/06/18/1696843/original.jpg,golc_2020_06_18_1696843
665,"20% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 10% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 30% MUC 43 [Herbaceous/Grassland, Short Grass]; 100% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/18/1696907/thumb.jpg,golc_thumb_2020_06_18_1696907,https://data.globe.gov/system/photos/2020/06/18/1696907/original.jpg,golc_2020_06_18_1696907
666,"10% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 10% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 20% MUC 31 (l) [Shrubs, Loosely Spaced, Short Evergreen]; 50% MUC 43 [Herbaceous/Grassland, Short Grass]; 100% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/18/1696855/thumb.jpg,golc_thumb_2020_06_18_1696855,https://data.globe.gov/system/photos/2020/06/18/1696855/original.jpg,golc_2020_06_18_1696855
667,"30% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 30% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 20% MUC 31 (l) [Shrubs, Loosely Spaced, Short Evergreen]; 70% MUC 43 [Herbaceous/Grassland, Short Grass]; 100% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/18/1696861/thumb.jpg,golc_thumb_2020_06_18_1696861,https://data.globe.gov/system/photos/2020/06/18/1696861/original.jpg,golc_2020_06_18_1696861
668,"40% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 50% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 20% MUC 31 (l) [Shrubs, Loosely Spaced, Short Evergreen]; 70% MUC 43 [Herbaceous/Grassland, Short Grass]; 100% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/18/1696867/thumb.jpg,golc_thumb_2020_06_18_1696867,https://data.globe.gov/system/photos/2020/06/18/1696867/original.jpg,golc_2020_06_18_1696867
669,"20% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 20% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 70% MUC 31 (l) [Shrubs, Loosely Spaced, Short Evergreen]; 70% MUC 43 [Herbaceous/Grassland, Short Grass]; 100% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/18/1696873/thumb.jpg,golc_thumb_2020_06_18_1696873,https://data.globe.gov/system/photos/2020/06/18/1696873/original.jpg,golc_2020_06_18_1696873
670,"30% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 30% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 70% MUC 43 [Herbaceous/Grassland, Short Grass]; 100% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/18/1696879/thumb.jpg,golc_thumb_2020_06_18_1696879,https://data.globe.gov/system/photos/2020/06/18/1696879/original.jpg,golc_2020_06_18_1696879
671,"20% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 20% MUC 31 (l) [Shrubs, Loosely Spaced, Short Evergreen]; 70% MUC 43 [Herbaceous/Grassland, Short Grass]; 90% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/18/1696885/thumb.jpg,golc_thumb_2020_06_18_1696885,https://data.globe.gov/system/photos/2020/06/18/1696885/original.jpg,golc_2020_06_18_1696885
672,"30% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 30% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 20% MUC 31 (l) [Shrubs, Loosely Spaced, Short Evergreen]; 60% MUC 43 [Herbaceous/Grassland, Short Grass]; 100% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/18/1696891/thumb.jpg,golc_thumb_2020_06_18_1696891,https://data.globe.gov/system/photos/2020/06/18/1696891/original.jpg,golc_2020_06_18_1696891
673,"30% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 20% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 20% MUC 31 (l) [Shrubs, Loosely Spaced, Short Evergreen]; 70% MUC 43 [Herbaceous/Grassland, Short Grass]; 100% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/18/1696897/thumb.jpg,golc_thumb_2020_06_18_1696897,https://data.globe.gov/system/photos/2020/06/18/1696897/original.jpg,golc_2020_06_18_1696897
674,"70% MUC 00 [Trees, Closely Spaced, Not Sure Which]; 60% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/06/18/1696965/thumb.jpg,golc_thumb_2020_06_18_1696965,https://data.globe.gov/system/photos/2020/06/18/1696965/original.jpg,golc_2020_06_18_1696965
675,"80% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/18/1696971/thumb.jpg,golc_thumb_2020_06_18_1696971,https://data.globe.gov/system/photos/2020/06/18/1696971/original.jpg,golc_2020_06_18_1696971
676,"60% MUC 93 [Urban, Roads and Parking]; 50% MUC 91 [Urban, Residential Property]; 30% MUC 1 [Trees, Loosely Spaced, Not Sure Which]",https://data.globe.gov/system/photos/2020/06/18/1696978/thumb.jpg,golc_thumb_2020_06_18_1696978,https://data.globe.gov/system/photos/2020/06/18/1696978/original.jpg,golc_2020_06_18_1696978
677,"100% MUC 00 [Trees, Closely Spaced, Not Sure Which]",https://data.globe.gov/system/photos/2020/06/18/1696986/thumb.jpg,golc_thumb_2020_06_18_1696986,https://data.globe.gov/system/photos/2020/06/18/1696986/original.jpg,golc_2020_06_18_1696986
678,null,https://data.globe.gov/system/photos/2020/06/19/1697151/thumb.jpg,golc_thumb_2020_06_19_1697151,https://data.globe.gov/system/photos/2020/06/19/1697151/original.jpg,golc_2020_06_19_1697151
679,null,https://data.globe.gov/system/photos/2020/06/19/1697166/thumb.jpg,golc_thumb_2020_06_19_1697166,https://data.globe.gov/system/photos/2020/06/19/1697166/original.jpg,golc_2020_06_19_1697166
680,null,https://data.globe.gov/system/photos/2020/06/19/1697178/thumb.jpg,golc_thumb_2020_06_19_1697178,https://data.globe.gov/system/photos/2020/06/19/1697178/original.jpg,golc_2020_06_19_1697178
681,null,https://data.globe.gov/system/photos/2020/06/19/1697203/thumb.jpg,golc_thumb_2020_06_19_1697203,https://data.globe.gov/system/photos/2020/06/19/1697203/original.jpg,golc_2020_06_19_1697203
682,null,https://data.globe.gov/system/photos/2020/06/19/1698164/thumb.jpg,golc_thumb_2020_06_19_1698164,https://data.globe.gov/system/photos/2020/06/19/1698164/original.jpg,golc_2020_06_19_1698164
683,null,https://data.globe.gov/system/photos/2020/06/19/1698170/thumb.jpg,golc_thumb_2020_06_19_1698170,https://data.globe.gov/system/photos/2020/06/19/1698170/original.jpg,golc_2020_06_19_1698170
684,null,https://data.globe.gov/system/photos/2020/06/19/1698176/thumb.jpg,golc_thumb_2020_06_19_1698176,https://data.globe.gov/system/photos/2020/06/19/1698176/original.jpg,golc_2020_06_19_1698176
685,null,https://data.globe.gov/system/photos/2020/06/19/1698188/thumb.jpg,golc_thumb_2020_06_19_1698188,https://data.globe.gov/system/photos/2020/06/19/1698188/original.jpg,golc_2020_06_19_1698188
686,null,https://data.globe.gov/system/photos/2020/06/19/1698194/thumb.jpg,golc_thumb_2020_06_19_1698194,https://data.globe.gov/system/photos/2020/06/19/1698194/original.jpg,golc_2020_06_19_1698194
687,null,https://data.globe.gov/system/photos/2020/07/28/1798904/thumb.jpg,golc_thumb_2020_07_28_1798904,https://data.globe.gov/system/photos/2020/07/28/1798904/original.jpg,golc_2020_07_28_1798904
688,null,https://data.globe.gov/system/photos/2020/07/28/1798908/thumb.jpg,golc_thumb_2020_07_28_1798908,https://data.globe.gov/system/photos/2020/07/28/1798908/original.jpg,golc_2020_07_28_1798908
689,null,https://data.globe.gov/system/photos/2020/07/28/1798919/thumb.jpg,golc_thumb_2020_07_28_1798919,https://data.globe.gov/system/photos/2020/07/28/1798919/original.jpg,golc_2020_07_28_1798919
690,null,https://data.globe.gov/system/photos/2020/07/28/1798914/thumb.jpg,golc_thumb_2020_07_28_1798914,https://data.globe.gov/system/photos/2020/07/28/1798914/original.jpg,golc_2020_07_28_1798914
691,null,https://data.globe.gov/system/photos/2020/07/28/1798925/thumb.jpg,golc_thumb_2020_07_28_1798925,https://data.globe.gov/system/photos/2020/07/28/1798925/original.jpg,golc_2020_07_28_1798925
692,null,https://data.globe.gov/system/photos/2020/07/28/1798930/thumb.jpg,golc_thumb_2020_07_28_1798930,https://data.globe.gov/system/photos/2020/07/28/1798930/original.jpg,golc_2020_07_28_1798930
693,null,https://data.globe.gov/system/photos/2020/07/28/1799287/thumb.jpg,golc_thumb_2020_07_28_1799287,https://data.globe.gov/system/photos/2020/07/28/1799287/original.jpg,golc_2020_07_28_1799287
694,"50% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 30% MUC 43 [Herbaceous/Grassland, Short Grass]; 20% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/07/28/1799733/thumb.jpg,golc_thumb_2020_07_28_1799733,https://data.globe.gov/system/photos/2020/07/28/1799733/original.jpg,golc_2020_07_28_1799733
