OBJECTID,landcoversSouthClassifications,thumbUrl,DownloadThumbPicture,SouthOriginalUrl,DownloadOriginalPicture
396,"20% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 40% MUC 93 [Urban, Roads and Parking]; 40% MUC 43 [Herbaceous/Grassland, Short Grass]; 20% MUC 56 [Barren, Dirt/Other]",https://data.globe.gov/system/photos/2020/06/13/1688175/thumb.jpg,golc_thumb_2020_06_13_1688175,https://data.globe.gov/system/photos/2020/06/13/1688175/original.jpg,golc_2020_06_13_1688175
397,"80% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 80% MUC 33 (c) [Shrubs, Closely Spaced, Short Extremely Dry]; 20% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/06/13/1688183/thumb.jpg,golc_thumb_2020_06_13_1688183,https://data.globe.gov/system/photos/2020/06/13/1688183/original.jpg,golc_2020_06_13_1688183
398,"80% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 80% MUC 22 (c) [Shrubs, Closely Spaced, Tall Deciduous]; 20% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/06/13/1688191/thumb.jpg,golc_thumb_2020_06_13_1688191,https://data.globe.gov/system/photos/2020/06/13/1688191/original.jpg,golc_2020_06_13_1688191
399,null,https://data.globe.gov/system/photos/2020/06/14/1688717/thumb.jpg,golc_thumb_2020_06_14_1688717,https://data.globe.gov/system/photos/2020/06/14/1688717/original.jpg,golc_2020_06_14_1688717
400,"50% MUC 91 [Urban, Residential Property]; 30% MUC 93 [Urban, Roads and Parking]; 50% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 20% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2020/06/13/1688199/thumb.jpg,golc_thumb_2020_06_13_1688199,https://data.globe.gov/system/photos/2020/06/13/1688199/original.jpg,golc_2020_06_13_1688199
401,"90% MUC 01 (n) [Trees, Closely Spaced, Evergreen - Needle Leaved]; 50% MUC 56 [Barren, Dirt/Other]; 50% MUC 33 (l) [Shrubs, Loosely Spaced, Short Extremely Dry]",https://data.globe.gov/system/photos/2020/06/13/1688207/thumb.jpg,golc_thumb_2020_06_13_1688207,https://data.globe.gov/system/photos/2020/06/13/1688207/original.jpg,golc_2020_06_13_1688207
402,"70% MUC 01 (n) [Trees, Closely Spaced, Evergreen - Needle Leaved]; 50% MUC 93 [Urban, Roads and Parking]; 50% MUC 22 (c) [Shrubs, Closely Spaced, Tall Deciduous]",https://data.globe.gov/system/photos/2020/06/13/1688216/thumb.jpg,golc_thumb_2020_06_13_1688216,https://data.globe.gov/system/photos/2020/06/13/1688216/original.jpg,golc_2020_06_13_1688216
403,"70% MUC 01 (b) [Trees, Closely Spaced, Evergreen - Broad Leaved]; 30% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 70% MUC 93 [Urban, Roads and Parking]; 30% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2020/06/15/1688574/thumb.jpg,golc_thumb_2020_06_15_1688574,https://data.globe.gov/system/photos/2020/06/15/1688574/original.jpg,golc_2020_06_15_1688574
404,"30% MUC 01 (b) [Trees, Closely Spaced, Evergreen - Broad Leaved]; 20% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 30% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 40% MUC 43 [Herbaceous/Grassland, Short Grass]; 60% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/06/15/1688535/thumb.jpg,golc_thumb_2020_06_15_1688535,https://data.globe.gov/system/photos/2020/06/15/1688535/original.jpg,golc_2020_06_15_1688535
405,"20% MUC 01 (b) [Trees, Closely Spaced, Evergreen - Broad Leaved]; 20% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 30% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 20% MUC 21 (l) [Shrubs, Loosely Spaced, Tall Evergreen]; 30% MUC 43 [Herbaceous/Grassland, Short Grass]; 70% MUC 93 [Urban, Roads and Parking]; 10% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/15/1688541/thumb.jpg,golc_thumb_2020_06_15_1688541,https://data.globe.gov/system/photos/2020/06/15/1688541/original.jpg,golc_2020_06_15_1688541
406,"30% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 30% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 10% MUC 01 (b) [Trees, Closely Spaced, Evergreen - Broad Leaved]; 30% MUC 21 (l) [Shrubs, Loosely Spaced, Tall Evergreen]; 50% MUC 93 [Urban, Roads and Parking]; 40% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2020/06/15/1688547/thumb.jpg,golc_thumb_2020_06_15_1688547,https://data.globe.gov/system/photos/2020/06/15/1688547/original.jpg,golc_2020_06_15_1688547
407,"20% MUC 01 (b) [Trees, Closely Spaced, Evergreen - Broad Leaved]; 10% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 30% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 30% MUC 21 (l) [Shrubs, Loosely Spaced, Tall Evergreen]; 70% MUC 93 [Urban, Roads and Parking]; 40% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2020/06/15/1688553/thumb.jpg,golc_thumb_2020_06_15_1688553,https://data.globe.gov/system/photos/2020/06/15/1688553/original.jpg,golc_2020_06_15_1688553
408,null,https://data.globe.gov/system/photos/2020/06/15/1688753/thumb.jpg,golc_thumb_2020_06_15_1688753,https://data.globe.gov/system/photos/2020/06/15/1688753/original.jpg,golc_2020_06_15_1688753
409,null,https://data.globe.gov/system/photos/2020/06/15/1688759/thumb.jpg,golc_thumb_2020_06_15_1688759,https://data.globe.gov/system/photos/2020/06/15/1688759/original.jpg,golc_2020_06_15_1688759
410,null,https://data.globe.gov/system/photos/2020/06/15/1688766/thumb.jpg,golc_thumb_2020_06_15_1688766,https://data.globe.gov/system/photos/2020/06/15/1688766/original.jpg,golc_2020_06_15_1688766
411,null,https://data.globe.gov/system/photos/2020/06/23/1709324/thumb.jpg,golc_thumb_2020_06_23_1709324,https://data.globe.gov/system/photos/2020/06/23/1709324/original.jpg,golc_2020_06_23_1709324
412,null,https://data.globe.gov/system/photos/2020/06/23/1709330/thumb.jpg,golc_thumb_2020_06_23_1709330,https://data.globe.gov/system/photos/2020/06/23/1709330/original.jpg,golc_2020_06_23_1709330
413,null,https://data.globe.gov/system/photos/2020/06/23/1709336/thumb.jpg,golc_thumb_2020_06_23_1709336,https://data.globe.gov/system/photos/2020/06/23/1709336/original.jpg,golc_2020_06_23_1709336
414,null,https://data.globe.gov/system/photos/2020/06/23/1709342/thumb.jpg,golc_thumb_2020_06_23_1709342,https://data.globe.gov/system/photos/2020/06/23/1709342/original.jpg,golc_2020_06_23_1709342
415,null,https://data.globe.gov/system/photos/2020/06/23/1709348/thumb.jpg,golc_thumb_2020_06_23_1709348,https://data.globe.gov/system/photos/2020/06/23/1709348/original.jpg,golc_2020_06_23_1709348
416,null,https://data.globe.gov/system/photos/2020/06/23/1709354/thumb.jpg,golc_thumb_2020_06_23_1709354,https://data.globe.gov/system/photos/2020/06/23/1709354/original.jpg,golc_2020_06_23_1709354
417,null,https://data.globe.gov/system/photos/2020/06/23/1709360/thumb.jpg,golc_thumb_2020_06_23_1709360,https://data.globe.gov/system/photos/2020/06/23/1709360/original.jpg,golc_2020_06_23_1709360
418,null,https://data.globe.gov/system/photos/2020/06/23/1709366/thumb.jpg,golc_thumb_2020_06_23_1709366,https://data.globe.gov/system/photos/2020/06/23/1709366/original.jpg,golc_2020_06_23_1709366
419,null,null,null,null,null
420,"20% MUC 91 [Urban, Residential Property]; 50% MUC 93 [Urban, Roads and Parking]; 10% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 20% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2020/06/22/1709594/thumb.jpg,golc_thumb_2020_06_22_1709594,https://data.globe.gov/system/photos/2020/06/22/1709594/original.jpg,golc_2020_06_22_1709594
421,null,null,null,null,null
422,"20% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 10% MUC 91 [Urban, Residential Property]; 20% MUC 93 [Urban, Roads and Parking]; 50% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2020/06/23/1709693/thumb.jpg,golc_thumb_2020_06_23_1709693,https://data.globe.gov/system/photos/2020/06/23/1709693/original.jpg,golc_2020_06_23_1709693
423,null,https://data.globe.gov/system/photos/2020/06/23/1709718/thumb.jpg,golc_thumb_2020_06_23_1709718,https://data.globe.gov/system/photos/2020/06/23/1709718/original.jpg,golc_2020_06_23_1709718
424,null,https://data.globe.gov/system/photos/2020/06/23/1709821/thumb.jpg,golc_thumb_2020_06_23_1709821,https://data.globe.gov/system/photos/2020/06/23/1709821/original.jpg,golc_2020_06_23_1709821
425,null,https://data.globe.gov/system/photos/2020/06/24/1709902/thumb.jpg,golc_thumb_2020_06_24_1709902,https://data.globe.gov/system/photos/2020/06/24/1709902/original.jpg,golc_2020_06_24_1709902
426,null,https://data.globe.gov/system/photos/2020/06/24/1709914/thumb.jpg,golc_thumb_2020_06_24_1709914,https://data.globe.gov/system/photos/2020/06/24/1709914/original.jpg,golc_2020_06_24_1709914
427,null,https://data.globe.gov/system/photos/2020/06/24/1709970/thumb.jpg,golc_thumb_2020_06_24_1709970,https://data.globe.gov/system/photos/2020/06/24/1709970/original.jpg,golc_2020_06_24_1709970
428,"10% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 10% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 50% MUC 92 [Urban, Commercial Property]; 50% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/06/14/1710204/thumb.jpg,golc_thumb_2020_06_14_1710204,https://data.globe.gov/system/photos/2020/06/14/1710204/original.jpg,golc_2020_06_14_1710204
429,"70% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 10% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/06/14/1710229/thumb.jpg,golc_thumb_2020_06_14_1710229,https://data.globe.gov/system/photos/2020/06/14/1710229/original.jpg,golc_2020_06_14_1710229
430,"60% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 30% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/14/1710235/thumb.jpg,golc_thumb_2020_06_14_1710235,https://data.globe.gov/system/photos/2020/06/14/1710235/original.jpg,golc_2020_06_14_1710235
431,"30% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 50% MUC 93 [Urban, Roads and Parking]; 40% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/14/1710245/thumb.jpg,golc_thumb_2020_06_14_1710245,https://data.globe.gov/system/photos/2020/06/14/1710245/original.jpg,golc_2020_06_14_1710245
432,"30% MUC 91 [Urban, Residential Property]; 30% MUC 93 [Urban, Roads and Parking]; 50% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]",https://data.globe.gov/system/photos/2020/06/14/1710253/thumb.jpg,golc_thumb_2020_06_14_1710253,https://data.globe.gov/system/photos/2020/06/14/1710253/original.jpg,golc_2020_06_14_1710253
433,"60% MUC 91 [Urban, Residential Property]; 60% MUC 93 [Urban, Roads and Parking]; 40% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 40% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]",https://data.globe.gov/system/photos/2020/06/14/1710271/thumb.jpg,golc_thumb_2020_06_14_1710271,https://data.globe.gov/system/photos/2020/06/14/1710271/original.jpg,golc_2020_06_14_1710271
434,"20% MUC 92 [Urban, Commercial Property]; 70% MUC 93 [Urban, Roads and Parking]; 10% MUC 43 [Herbaceous/Grassland, Short Grass]; 40% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]",https://data.globe.gov/system/photos/2020/06/21/1710334/thumb.jpg,golc_thumb_2020_06_21_1710334,https://data.globe.gov/system/photos/2020/06/21/1710334/original.jpg,golc_2020_06_21_1710334
435,"80% MUC 71 [Open Water, Freshwater]; 10% MUC 42 [Herbaceous/Grassland, Medium Grass]; 10% MUC 53 [Barren, Bare Rock]",https://data.globe.gov/system/photos/2020/06/23/1710522/thumb.jpg,golc_thumb_2020_06_23_1710522,https://data.globe.gov/system/photos/2020/06/23/1710522/original.jpg,golc_2020_06_23_1710522
436,"30% MUC 93 [Urban, Roads and Parking]; 30% MUC 91 [Urban, Residential Property]; 80% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]",https://data.globe.gov/system/photos/2020/06/14/1710379/thumb.jpg,golc_thumb_2020_06_14_1710379,https://data.globe.gov/system/photos/2020/06/14/1710379/original.jpg,golc_2020_06_14_1710379
437,"60% MUC 93 [Urban, Roads and Parking]; 30% MUC 92 [Urban, Commercial Property]; 20% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]",https://data.globe.gov/system/photos/2020/06/22/1710390/thumb.jpg,golc_thumb_2020_06_22_1710390,https://data.globe.gov/system/photos/2020/06/22/1710390/original.jpg,golc_2020_06_22_1710390
438,"20% MUC 41 [Herbaceous/Grassland, Tall Grass]; 20% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 50% MUC 93 [Urban, Roads and Parking]; 30% MUC 92 [Urban, Commercial Property]",https://data.globe.gov/system/photos/2020/06/22/1710412/thumb.jpg,golc_thumb_2020_06_22_1710412,https://data.globe.gov/system/photos/2020/06/22/1710412/original.jpg,golc_2020_06_22_1710412
439,"30% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 30% MUC 43 [Herbaceous/Grassland, Short Grass]; 70% MUC 93 [Urban, Roads and Parking]",https://data.globe.gov/system/photos/2020/06/23/1710424/thumb.jpg,golc_thumb_2020_06_23_1710424,https://data.globe.gov/system/photos/2020/06/23/1710424/original.jpg,golc_2020_06_23_1710424
440,"10% MUC 91 [Urban, Residential Property]; 60% MUC 93 [Urban, Roads and Parking]; 30% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 20% MUC 43 [Herbaceous/Grassland, Short Grass]; 10% MUC 71 [Open Water, Freshwater]",https://data.globe.gov/system/photos/2020/06/23/1710430/thumb.jpg,golc_thumb_2020_06_23_1710430,https://data.globe.gov/system/photos/2020/06/23/1710430/original.jpg,golc_2020_06_23_1710430
441,"20% MUC 93 [Urban, Roads and Parking]; 70% MUC 92 [Urban, Commercial Property]; 10% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 10% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2020/06/21/1710445/thumb.jpg,golc_thumb_2020_06_21_1710445,https://data.globe.gov/system/photos/2020/06/21/1710445/original.jpg,golc_2020_06_21_1710445
442,"60% MUC 93 [Urban, Roads and Parking]; 20% MUC 92 [Urban, Commercial Property]; 20% MUC 43 [Herbaceous/Grassland, Short Grass]; 30% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]",https://data.globe.gov/system/photos/2020/06/21/1710510/thumb.jpg,golc_thumb_2020_06_21_1710510,https://data.globe.gov/system/photos/2020/06/21/1710510/original.jpg,golc_2020_06_21_1710510
443,"10% MUC 92 [Urban, Commercial Property]; 10% MUC 93 [Urban, Roads and Parking]; 80% MUC 43 [Herbaceous/Grassland, Short Grass]; 30% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]",https://data.globe.gov/system/photos/2020/06/23/1710527/thumb.jpg,golc_thumb_2020_06_23_1710527,https://data.globe.gov/system/photos/2020/06/23/1710527/original.jpg,golc_2020_06_23_1710527
444,"10% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 70% MUC 93 [Urban, Roads and Parking]; 30% MUC 92 [Urban, Commercial Property]",rejected,null,rejected,null
445,"50% MUC 91 [Urban, Residential Property]; 50% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2020/06/22/1710545/thumb.jpg,golc_thumb_2020_06_22_1710545,https://data.globe.gov/system/photos/2020/06/22/1710545/original.jpg,golc_2020_06_22_1710545
446,"70% MUC 71 [Open Water, Freshwater]; 30% MUC 02 (b) [Trees, Closely Spaced, Deciduous - Broad Leaved]; 20% MUC 43 [Herbaceous/Grassland, Short Grass]; 10% MUC 53 [Barren, Bare Rock]",https://data.globe.gov/system/photos/2020/06/23/1710551/thumb.jpg,golc_thumb_2020_06_23_1710551,https://data.globe.gov/system/photos/2020/06/23/1710551/original.jpg,golc_2020_06_23_1710551
447,"40% MUC 93 [Urban, Roads and Parking]; 10% MUC 91 [Urban, Residential Property]; 50% MUC 43 [Herbaceous/Grassland, Short Grass]; 60% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]",https://data.globe.gov/system/photos/2020/06/23/1710557/thumb.jpg,golc_thumb_2020_06_23_1710557,https://data.globe.gov/system/photos/2020/06/23/1710557/original.jpg,golc_2020_06_23_1710557
448,"70% MUC 93 [Urban, Roads and Parking]; 10% MUC 91 [Urban, Residential Property]; 40% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 20% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2020/06/23/1710563/thumb.jpg,golc_thumb_2020_06_23_1710563,https://data.globe.gov/system/photos/2020/06/23/1710563/original.jpg,golc_2020_06_23_1710563
449,"50% MUC 93 [Urban, Roads and Parking]; 50% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 20% MUC 31 (c) [Shrubs, Closely Spaced, Short Evergreen]",https://data.globe.gov/system/photos/2020/06/23/1710569/thumb.jpg,golc_thumb_2020_06_23_1710569,https://data.globe.gov/system/photos/2020/06/23/1710569/original.jpg,golc_2020_06_23_1710569
450,"30% MUC 12 (b) [Trees, Loosely Spaced, Deciduous - Broad Leaved]; 10% MUC 43 [Herbaceous/Grassland, Short Grass]; 60% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2020/06/22/1710858/thumb.jpg,golc_thumb_2020_06_22_1710858,https://data.globe.gov/system/photos/2020/06/22/1710858/original.jpg,golc_2020_06_22_1710858
451,null,https://data.globe.gov/system/photos/2020/06/23/1710904/thumb.jpg,golc_thumb_2020_06_23_1710904,https://data.globe.gov/system/photos/2020/06/23/1710904/original.jpg,golc_2020_06_23_1710904
452,null,https://data.globe.gov/system/photos/2020/06/23/1710928/thumb.jpg,golc_thumb_2020_06_23_1710928,https://data.globe.gov/system/photos/2020/06/23/1710928/original.jpg,golc_2020_06_23_1710928
453,null,https://data.globe.gov/system/photos/2020/06/23/1710954/thumb.jpg,golc_thumb_2020_06_23_1710954,https://data.globe.gov/system/photos/2020/06/23/1710954/original.jpg,golc_2020_06_23_1710954
454,null,https://data.globe.gov/system/photos/2020/06/23/1710960/thumb.jpg,golc_thumb_2020_06_23_1710960,https://data.globe.gov/system/photos/2020/06/23/1710960/original.jpg,golc_2020_06_23_1710960
455,null,https://data.globe.gov/system/photos/2020/06/23/1710972/thumb.jpg,golc_thumb_2020_06_23_1710972,https://data.globe.gov/system/photos/2020/06/23/1710972/original.jpg,golc_2020_06_23_1710972
456,null,https://data.globe.gov/system/photos/2020/06/23/1710978/thumb.jpg,golc_thumb_2020_06_23_1710978,https://data.globe.gov/system/photos/2020/06/23/1710978/original.jpg,golc_2020_06_23_1710978
457,null,https://data.globe.gov/system/photos/2020/06/23/1710984/thumb.jpg,golc_thumb_2020_06_23_1710984,https://data.globe.gov/system/photos/2020/06/23/1710984/original.jpg,golc_2020_06_23_1710984
458,null,https://data.globe.gov/system/photos/2020/06/23/1710996/thumb.jpg,golc_thumb_2020_06_23_1710996,https://data.globe.gov/system/photos/2020/06/23/1710996/original.jpg,golc_2020_06_23_1710996
459,null,https://data.globe.gov/system/photos/2020/06/23/1711005/thumb.jpg,golc_thumb_2020_06_23_1711005,https://data.globe.gov/system/photos/2020/06/23/1711005/original.jpg,golc_2020_06_23_1711005
460,null,https://data.globe.gov/system/photos/2020/06/23/1711014/thumb.jpg,golc_thumb_2020_06_23_1711014,https://data.globe.gov/system/photos/2020/06/23/1711014/original.jpg,golc_2020_06_23_1711014
461,null,https://data.globe.gov/system/photos/2020/06/23/1711020/thumb.jpg,golc_thumb_2020_06_23_1711020,https://data.globe.gov/system/photos/2020/06/23/1711020/original.jpg,golc_2020_06_23_1711020
